x,y,z,u,v,w,p
-0.513471,0,0.481818,0.056617,0.000198466,-1.01292,6.3064
-0.52756,0,0.5,0.116922,0.000207166,-0.967849,6.24554
-0.522862,0,0.5,0.0966797,0.000205671,-0.978623,6.28625
-0.508777,0,0.5,0.0371254,0.000192484,-1.00266,6.40811
-0.513471,0,0.5,0.0564506,0.000198422,-0.997334,6.369
-0.513471,0,0.509091,0.0563777,0.000198376,-0.989573,6.39984
-0.504085,0,0.5,0.0203682,0.000179482,-0.990349,6.43734
0.504084,0,0.5,-0.0124406,0.0011911,0.722123,-2.12583
0.518143,0,0.481818,-0.0481973,0.00118526,0.718462,-2.13482
0.508771,0,0.5,-0.0231541,0.00119443,0.737211,-2.13484
0.522828,0,0.5,-0.0593936,0.00114646,0.726986,-2.17061
0.518143,0,0.5,-0.0472283,0.00116215,0.73231,-2.15876
0.518143,0,0.509091,-0.0467401,0.00115138,0.738963,-2.17076
0.5,0,0.518182,-3.90E-07,3.75E-08,2.36E-05,-2.14739
0.5,0,0.518182,0,0,0,-2.14739
0.5,0,0.545455,0,0,0,-2.18464
0.5,0,0.536364,0,0,0,-2.17225
0.5,0,0.536364,-3.81E-07,3.68E-08,2.40E-05,-2.17225
0.5,0,0.545455,-3.86E-07,3.74E-08,2.48E-05,-2.18464
-0.513471,0,0.518182,0.0563041,0.000198322,-0.981827,6.43041
-0.52756,0,0.536364,0.116439,0.000207728,-0.938355,6.36545
-0.522862,0,0.536364,0.0962452,0.000206157,-0.948617,6.40681
-0.508777,0,0.536364,0.0369343,0.000192033,-0.971407,6.5302
-0.513471,0,0.536364,0.0561556,0.000198441,-0.966407,6.49067
-0.513471,0,0.545455,0.0560943,0.000198461,-0.958732,6.52039
-0.504085,0,0.536364,0.0203118,0.000178319,-0.959391,6.55966
0.504084,0,0.536364,-0.0118531,0.00114524,0.747216,-2.17544
0.518143,0,0.518182,-0.0462486,0.00114066,0.745422,-2.18273
0.508771,0,0.536364,-0.0221956,0.00114869,0.762925,-2.18398
0.522828,0,0.536364,-0.0570259,0.00110281,0.752281,-2.21785
0.518143,0,0.536364,-0.045328,0.00111774,0.757816,-2.20664
0.518143,0,0.545455,-0.0448628,0.00110686,0.763765,-2.21858
0.5,0,0.554545,-4.04E-07,3.92E-08,2.65E-05,-2.19701
0.5,0,0.554545,0,0,0,-2.19701
0.5,0,0.581818,0,0,0,-2.23383
0.5,0,0.572727,0,0,0,-2.2216
0.5,0,0.572727,-3.95E-07,3.84E-08,2.69E-05,-2.2216
0.5,0,0.581818,-3.90E-07,3.79E-08,2.70E-05,-2.23383
-0.513471,0,0.554545,0.0560337,0.000198477,-0.951073,6.54986
-0.52756,0,0.572727,0.116045,0.000208509,-0.908925,6.48112
-0.522862,0,0.572727,0.0958909,0.000206873,-0.918766,6.5231
-0.508777,0,0.572727,0.0367825,0.000191866,-0.940597,6.648
-0.513471,0,0.572727,0.055916,0.000198718,-0.93582,6.60804
-0.513471,0,0.581818,0.0558713,0.000198789,-0.928224,6.63677
-0.504085,0,0.572727,0.0202784,0.000177492,-0.92898,6.6777
0.504084,0,0.572727,-0.0113088,0.0010999,0.76939,-2.22462
0.518143,0,0.554545,-0.0443948,0.0010961,0.769531,-2.23047
0.508771,0,0.572727,-0.0212867,0.0011031,0.785759,-2.2327
0.522828,0,0.572727,-0.0547696,0.0010591,0.7749,-2.26476
0.518143,0,0.572727,-0.0435208,0.0010731,0.78058,-2.25415
0.518143,0,0.581818,-0.0430802,0.00106211,0.785876,-2.26595
0.5,0,0.590909,-3.86E-07,3.76E-08,2.72E-05,-2.24601
0.5,0,0.590909,0,0,0,-2.24601
0.5,0,0.618182,0,0,0,-2.28221
0.5,0,0.609091,0,0,0,-2.2702
0.5,0,0.609091,-3.77E-07,3.69E-08,2.76E-05,-2.2702
0.5,0,0.618182,-3.53E-07,3.44E-08,2.62E-05,-2.28221
-0.513471,0,0.590909,0.0558279,0.000198862,-0.920639,6.66529
-0.52756,0,0.609091,0.115774,0.000209443,-0.879559,6.59298
-0.522862,0,0.609091,0.0956449,0.00020775,-0.88905,6.63559
-0.508777,0,0.609091,0.0366793,0.00019192,-0.910151,6.76207
-0.513471,0,0.609091,0.0557465,0.000199193,-0.905517,6.72165
-0.513471,0,0.618182,0.0557205,0.00019929,-0.897977,6.74952
-0.504085,0,0.609091,0.0202733,0.000176914,-0.899017,6.79203
0.504084,0,0.609091,-0.0108041,0.00105477,0.788911,-2.27306
0.518143,0,0.590909,-0.0426371,0.00105135,0.791006,-2.27769
0.508771,0,0.609091,-0.0204269,0.00105764,0.805963,-2.28071
0.522828,0,0.609091,-0.0526281,0.00101572,0.795046,-2.31106
0.518143,0,0.609091,-0.0418089,0.0010288,0.80082,-2.30102
0.518143,0,0.618182,-0.0413895,0.00101807,0.805517,-2.31262
0.5,0,0.627273,-3.69E-07,3.60E-08,2.79E-05,-2.29416
0.5,0,0.627273,0,0,0,-2.29416
0.5,0,0.654545,0,0,0,-2.32959
0.5,0,0.645455,0,0,0,-2.31785
0.5,0,0.645455,-3.51E-07,3.43E-08,2.74E-05,-2.31785
0.5,0,0.654545,-3.37E-07,3.29E-08,2.67E-05,-2.32959
-0.513471,0,0.627273,0.0556958,0.000199395,-0.890439,6.7772
-0.52756,0,0.645455,0.115643,0.000210467,-0.850193,6.70149
-0.522862,0,0.645455,0.0955182,0.000208721,-0.859391,6.74475
-0.508777,0,0.645455,0.0366275,0.000192118,-0.879944,6.8729
-0.513471,0,0.645455,0.0556521,0.000199784,-0.875388,6.83198
-0.513471,0,0.654545,0.0556452,0.000199908,-0.86787,6.8591
-0.504085,0,0.645455,0.0202982,0.000176523,-0.869361,6.90315
0.504084,0,0.645455,-0.0103373,0.00100873,0.806022,-2.32056
0.518143,0,0.627273,-0.0409659,0.00100755,0.81006,-2.32415
0.508771,0,0.645455,-0.019608,0.00101217,0.823758,-2.32781
0.522828,0,0.645455,-0.0505767,0.00097326,0.812907,-2.35651
0.518143,0,0.645455,-0.0401713,0.000985531,0.818732,-2.34702
0.518143,0,0.654545,-0.0397687,0.000975018,0.822874,-2.35837
0.5,0,0.663636,-3.25E-07,3.17E-08,2.61E-05,-2.34126
0.5,0,0.663636,0,0,0,-2.34126
0.5,0,0.690909,0,0,0,-2.3758
0.5,0,0.681818,0,0,0,-2.36437
0.5,0,0.681818,-3.27E-07,3.19E-08,2.71E-05,-2.36437
0.5,0,0.690909,-3.23E-07,3.15E-08,2.72E-05,-2.3758
-0.513471,0,0.663636,0.0556395,0.000200051,-0.860345,6.88606
-0.52756,0,0.681818,0.115654,0.000211548,-0.820719,6.80704
-0.522862,0,0.681818,0.0955124,0.000209764,-0.829672,6.85098
-0.508777,0,0.681818,0.0366269,0.000192536,-0.849821,6.98092
-0.513471,0,0.681818,0.0556328,0.000200521,-0.845293,6.93947
-0.513471,0,0.690909,0.0556444,0.000200666,-0.837759,6.96593
-0.504085,0,0.681818,0.0203533,0.000176454,-0.839846,7.01151
0.504084,0,0.681818,-0.00988851,0.000965163,0.820904,-2.36694
0.518143,0,0.663636,-0.0393602,0.000964637,0.826871,-2.36964
0.508771,0,0.681818,-0.0188157,0.000968816,0.839328,-2.3738
0.522828,0,0.681818,-0.0485924,0.000931194,0.828635,-2.40093
0.518143,0,0.681818,-0.0385883,0.000942971,0.834477,-2.39195
0.518143,0,0.690909,-0.0381955,0.000932329,0.838098,-2.403
0.5,0,0.7,-3.20E-07,3.12E-08,2.74E-05,-2.38715
0.5,0,0.7,0,0,0,-2.38715
0.5,0,0.727273,0,0,0,-2.42064
0.5,0,0.718182,0,0,0,-2.40956
0.5,0,0.718182,-3.22E-07,3.13E-08,2.83E-05,-2.40956
0.5,0,0.727273,-3.18E-07,3.09E-08,2.84E-05,-2.42064
-0.513471,0,0.7,0.0556569,0.000200832,-0.830209,6.99226
-0.52756,0,0.718182,0.115803,0.000212641,-0.791011,6.90999
-0.522862,0,0.718182,0.0956233,0.000210834,-0.799755,6.95465
-0.508777,0,0.718182,0.0366752,0.000193093,-0.819621,7.08651
-0.513471,0,0.718182,0.0556851,0.00020134,-0.815077,7.04447
-0.513471,0,0.727273,0.0557142,0.000201474,-0.807489,7.07036
-0.504085,0,0.718182,0.0204377,0.000176627,-0.810302,7.11747
0.504084,0,0.718182,-0.00946052,0.000921253,0.833684,-2.412
0.518143,0,0.7,-0.0377977,0.000921757,0.841585,-2.41396
0.508771,0,0.718182,-0.0180479,0.000924776,0.852797,-2.41849
0.522828,0,0.718182,-0.0466722,0.000889905,0.842373,-2.44411
0.518143,0,0.718182,-0.0370556,0.000900601,0.848196,-2.43562
0.518143,0,0.727273,-0.0366816,0.000890722,0.851331,-2.44634
0.5,0,0.736364,-3.15E-07,3.06E-08,2.85E-05,-2.43164
0.5,0,0.736364,0,0,0,-2.43164
0.5,0,0.763636,0,0,0,-2.46404
0.5,0,0.754545,0,0,0,-2.45334
0.5,0,0.754545,-3.25E-07,3.15E-08,3.03E-05,-2.45334
0.5,0,0.763636,-3.04E-07,2.94E-08,2.87E-05,-2.46404
-0.513471,0,0.736364,0.0557437,0.000201636,-0.799874,7.09614
-0.52756,0,0.754545,0.116081,0.000213677,-0.760931,7.01062
-0.522862,0,0.754545,0.0958438,0.000211851,-0.769496,7.05603
-0.508777,0,0.754545,0.0367692,0.000193684,-0.789177,7.18997
-0.513471,0,0.754545,0.0558043,0.000202144,-0.784582,7.14729
-0.513471,0,0.763636,0.0558495,0.000202252,-0.7769,7.17268
-0.504085,0,0.754545,0.02055,0.000176922,-0.780557,7.22134
0.504084,0,0.754545,-0.00905345,0.000877953,0.844529,-2.45564
0.518143,0,0.736364,-0.0363005,0.000880968,0.85434,-2.45696
0.508771,0,0.754545,-0.0173024,0.000882552,0.864322,-2.46175
0.522828,0,0.754545,-0.0448218,0.000851052,0.854243,-2.48598
0.518143,0,0.754545,-0.0355825,0.000860839,0.86002,-2.47794
0.518143,0,0.763636,-0.0352192,0.000851072,0.862701,-2.48832
0.5,0,0.772727,-3.10E-07,2.99E-08,2.97E-05,-2.47465
0.5,0,0.772727,0,0,0,-2.47465
0.5,0,0.8,0,0,0,-2.50589
0.5,0,0.790909,0,0,0,-2.49557
0.5,0,0.790909,-3.11E-07,3.00E-08,3.06E-05,-2.49557
0.5,0,0.8,-3.15E-07,3.04E-08,3.14E-05,-2.50589
-0.513471,0,0.772727,0.0558947,0.00020239,-0.769181,7.19796
-0.52756,0,0.790909,0.116479,0.0002146,-0.730338,7.10917
-0.522862,0,0.790909,0.0961655,0.00021276,-0.73875,7.15539
-0.508777,0,0.790909,0.036905,0.000194212,-0.758326,7.29154
-0.513471,0,0.790909,0.0559849,0.000202858,-0.753651,7.24817
-0.513471,0,0.8,0.0560448,0.000202922,-0.745836,7.2731
-0.504085,0,0.790909,0.0206886,0.000177193,-0.750445,7.32334
0.504084,0,0.790909,-0.00867479,0.000836216,0.853575,-2.49777
0.518143,0,0.772727,-0.0348506,0.000841393,0.86526,-2.49859
0.508771,0,0.790909,-0.0165948,0.000841317,0.874035,-2.50356
0.522828,0,0.790909,-0.0430244,0.000812716,0.864341,-2.52647
0.518143,0,0.790909,-0.0341544,0.000821644,0.870053,-2.51886
0.518143,0,0.8,-0.0338007,0.000812175,0.8723,-2.52886
0.5,0,0.809091,-3.21E-07,3.08E-08,3.24E-05,-2.51611
0.5,0,0.809091,0,0,0,-2.51611
0.5,0,0.836364,0,0,0,-2.54614
0.5,0,0.827273,0,0,0,-2.53623
0.5,0,0.827273,-2.98E-07,2.86E-08,3.09E-05,-2.53623
0.5,0,0.836364,-2.87E-07,2.74E-08,3.01E-05,-2.54614
-0.513471,0,0.809091,0.0561044,0.000203023,-0.737974,7.29794
-0.52756,0,0.827273,0.116988,0.000215379,-0.699091,7.20583
-0.522862,0,0.827273,0.0965799,0.000213527,-0.70737,7.25288
-0.508777,0,0.827273,0.0370792,0.000194623,-0.726912,7.39139
-0.513471,0,0.827273,0.0562214,0.000203442,-0.72213,7.34728
-0.513471,0,0.836364,0.0562947,0.000203456,-0.714144,7.37179
-0.504085,0,0.827273,0.0208517,0.000177369,-0.719807,7.42367
0.504084,0,0.827273,-0.0083059,0.000795883,0.860937,-2.53832
0.518143,0,0.809091,-0.0334413,0.000802856,0.874432,-2.53876
0.508771,0,0.827273,-0.0159045,0.000801563,0.882031,-2.5438
0.522828,0,0.827273,-0.0412734,0.000775871,0.87276,-2.56546
0.518143,0,0.827273,-0.0327623,0.000783947,0.878391,-2.55825
0.518143,0,0.836364,-0.0324178,0.00077483,0.880228,-2.56786
0.5,0,0.845455,-2.76E-07,2.64E-08,2.94E-05,-2.55595
0.5,0,0.845455,0,0,0,-2.55595
0.5,0,0.872727,0,0,0,-2.58474
0.5,0,0.863636,0,0,0,-2.57525
0.5,0,0.863636,-2.78E-07,2.65E-08,3.03E-05,-2.57525
0.5,0,0.872727,-2.74E-07,2.61E-08,3.03E-05,-2.58474
-0.513471,0,0.845455,0.0563673,0.000203511,-0.706102,7.39622
-0.52756,0,0.863636,0.117598,0.000215995,-0.667049,7.30073
-0.522862,0,0.863636,0.0970787,0.000214129,-0.675214,7.34866
-0.508777,0,0.863636,0.0372881,0.000194856,-0.694782,7.48966
-0.513471,0,0.863636,0.0565085,0.000203856,-0.689871,7.44477
-0.513471,0,0.872727,0.0565939,0.000203808,-0.681678,7.46889
-0.504085,0,0.863636,0.0210379,0.000177348,-0.68849,7.52245
0.504084,0,0.863636,-0.00794914,0.000757233,0.866701,-2.57723
0.518143,0,0.845455,-0.0320677,0.000765835,0.881956,-2.57737
0.508771,0,0.863636,-0.0152336,0.000763474,0.888399,-2.58241
0.522828,0,0.863636,-0.0395663,0.00074035,0.879589,-2.60288
0.518143,0,0.863636,-0.0314056,0.000747675,0.885122,-2.59606
0.518143,0,0.872727,-0.0310698,0.000738928,0.88657,-2.60527
0.5,0,0.881818,-2.57E-07,2.44E-08,2.87E-05,-2.59413
0.5,0,0.881818,0,0,0,-2.59413
0.5,0,0.909091,0,0,0,-2.62163
0.5,0,0.9,0,0,0,-2.61257
0.5,0,0.9,-2.66E-07,2.52E-08,3.04E-05,-2.61257
0.5,0,0.909091,-2.55E-07,2.41E-08,2.96E-05,-2.62163
-0.513471,0,0.881818,0.0566783,0.000203808,-0.67342,7.49293
-0.52756,0,0.9,0.1183,0.000216433,-0.634077,7.39396
-0.522862,0,0.9,0.097654,0.000214554,-0.642143,7.44282
-0.508777,0,0.9,0.0375286,0.000194889,-0.661794,7.58643
-0.513471,0,0.9,0.0568413,0.000204084,-0.656731,7.54072
-0.513471,0,0.909091,0.0569377,0.000203983,-0.648297,7.56446
-0.504085,0,0.9,0.021246,0.000177096,-0.656353,7.61977
0.504084,0,0.9,-0.00760294,0.000720278,0.870951,-2.61445
0.518143,0,0.881818,-0.0307283,0.000730289,0.887915,-2.61436
0.508771,0,0.9,-0.01458,0.000726948,0.893219,-2.61935
0.522828,0,0.9,-0.0378989,0.00070624,0.884902,-2.63869
0.518143,0,0.9,-0.0300809,0.000712859,0.890325,-2.63224
0.518143,0,0.909091,-0.029752,0.000704443,0.891401,-2.64103
0.5,0,0.918182,-2.60E-07,2.45E-08,3.05E-05,-2.63059
0.5,0,0.918182,0,0,0,-2.63059
0.5,0,0.945455,0,0,0,-2.65677
0.5,0,0.936364,0,0,0,-2.64816
0.5,0,0.936364,-2.47E-07,2.33E-08,2.97E-05,-2.64816
0.5,0,0.945455,-2.50E-07,2.36E-08,3.05E-05,-2.65677
-0.513471,0,0.918182,0.0570328,0.000203935,-0.639788,7.58814
-0.52756,0,0.936364,0.119085,0.000216703,-0.60004,7.48558
-0.522862,0,0.936364,0.0982988,0.000214814,-0.608022,7.5354
-0.508777,0,0.936364,0.037798,0.000194765,-0.627808,7.68177
-0.513471,0,0.936364,0.0572154,0.000204151,-0.622572,7.63518
-0.513471,0,0.945455,0.0573217,0.000203995,-0.613863,7.65856
-0.504085,0,0.936364,0.021475,0.000176685,-0.623256,7.71568
0.504084,0,0.936364,-0.00726111,0.000685056,0.87375,-2.64994
0.518143,0,0.918182,-0.0294171,0.000696136,0.892378,-2.64971
0.508771,0,0.936364,-0.0139369,0.000692013,0.89656,-2.65457
0.522828,0,0.936364,-0.0362659,0.000673523,0.888769,-2.67284
0.518143,0,0.936364,-0.0287815,0.000679483,0.89407,-2.66674
0.518143,0,0.945455,-0.0284637,0.000671469,0.894792,-2.67512
0.5,0,0.954545,-2.48E-07,2.34E-08,3.06E-05,-2.66528
0.5,0,0.954545,0,0,0,-2.66528
0.5,0,0.981818,0,0,0,-2.69016
0.5,0,0.972727,0,0,0,-2.68198
0.5,0,0.972727,-2.42E-07,2.28E-08,3.06E-05,-2.68198
0.5,0,0.981818,-2.33E-07,2.19E-08,2.97E-05,-2.69016
-0.513471,0,0.954545,0.0574265,0.000203894,-0.60507,7.68187
-0.52756,0,0.972727,0.119946,0.000216795,-0.564808,7.5756
-0.522862,0,0.972727,0.099007,0.000214897,-0.572719,7.62643
-0.508777,0,0.972727,0.0380936,0.000194442,-0.59269,7.77569
-0.513471,0,0.972727,0.0576269,0.000204036,-0.587261,7.72818
-0.513471,0,0.981818,0.0577423,0.000203813,-0.578243,7.75119
-0.504085,0,0.972727,0.0217238,0.000176036,-0.589068,7.8102
0.504084,0,0.972727,-0.00693897,0.000652134,0.875196,-2.68366
0.518143,0,0.954545,-0.0281428,0.000663556,0.895418,-2.68339
0.508771,0,0.972727,-0.0133324,0.000659223,0.89851,-2.68803
0.522828,0,0.972727,-0.0346834,0.000642216,0.891238,-2.70534
0.518143,0,0.972727,-0.0275296,0.00064763,0.89641,-2.69957
0.518143,0,0.981818,-0.0272174,0.000639953,0.896786,-2.70751
0.5,0,0.990909,-2.18E-07,2.04E-08,2.81E-05,-2.69825
0.5,0,0.990909,0,0,0,-2.69825
0.5,0,1.01818,0,0,0,-2.72185
0.5,0,1.00909,0,0,0,-2.71409
0.5,0,1.00909,-2.00E-07,1.87E-08,2.65E-05,-2.71409
0.5,0,1.01818,-1.97E-07,1.85E-08,2.64E-05,-2.72185
-0.513471,0,0.990909,0.057856,0.000203643,-0.569133,7.77413
-0.52756,0,1.00909,0.120879,0.000216688,-0.528248,7.664
-0.522862,0,1.00909,0.0997742,0.000214776,-0.536101,7.71588
-0.508777,0,1.00909,0.0384133,0.000193813,-0.556308,7.86818
-0.513471,0,1.00909,0.0580727,0.000203676,-0.550665,7.8197
-0.513471,0,1.01818,0.0581971,0.000203373,-0.541304,7.84233
-0.504085,0,1.00909,0.0219918,0.00017494,-0.553662,7.90332
0.504084,0,1.00909,-0.00662782,0.000620309,0.875374,-2.71569
0.518143,0,0.990909,-0.0268992,0.000632453,0.897071,-2.71534
0.508771,0,1.00909,-0.012728,0.000627478,0.899118,-2.71982
0.522828,0,1.00909,-0.0331178,0.000612615,0.892353,-2.73608
0.518143,0,1.00909,-0.0262888,0.000617432,0.89739,-2.73064
0.518143,0,1.01818,-0.0259747,0.000610182,0.897437,-2.73814
0.5,0,1.02727,-2.08E-07,1.94E-08,2.81E-05,-2.7295
0.5,0,1.02727,0,0,0,-2.7295
0.5,0,1.05455,0,0,0,-2.75175
0.5,0,1.04545,0,0,0,-2.74445
0.5,0,1.04545,-1.91E-07,1.78E-08,2.64E-05,-2.74445
0.5,0,1.05455,-2.00E-07,1.86E-08,2.80E-05,-2.75175
-0.513471,0,1.02727,0.0583204,0.000203135,-0.531844,7.86489
-0.52756,0,1.04545,0.12188,0.000216392,-0.490229,7.75074
-0.522862,0,1.04545,0.100599,0.000214462,-0.498036,7.80372
-0.508777,0,1.04545,0.0387573,0.00019287,-0.518531,7.95918
-0.513471,0,1.04545,0.0585543,0.000203075,-0.512651,7.90969
-0.513471,0,1.05455,0.0586868,0.000202698,-0.502917,7.93193
-0.504085,0,1.04545,0.0222947,0.000173378,-0.516905,7.99499
0.504084,0,1.04545,-0.00630639,0.000589111,0.874246,-2.74595
0.518143,0,1.02727,-0.0256551,0.00060303,0.897398,-2.74552
0.508771,0,1.04545,-0.0121143,0.000596975,0.898407,-2.74984
0.522828,0,1.04545,-0.0315646,0.000584715,0.892184,-2.7651
0.518143,0,1.04545,-0.0250517,0.000588938,0.897082,-2.75997
0.518143,0,1.05455,-0.0247478,0.000582088,0.896812,-2.76704
0.5,0,1.06364,-1.86E-07,1.74E-08,2.64E-05,-2.75894
0.5,0,1.06364,0,0,0,-2.75894
0.5,0,1.09091,0,0,0,-2.77986
0.5,0,1.08182,0,0,0,-2.77299
0.5,0,1.08182,-1.81E-07,1.69E-08,2.64E-05,-2.77299
0.5,0,1.09091,-1.79E-07,1.67E-08,2.63E-05,-2.77986
-0.513471,0,1.06364,0.0588176,0.000202389,-0.493072,7.9541
-0.52756,0,1.08182,0.122947,0.000215903,-0.450614,7.83575
-0.522862,0,1.08182,0.101478,0.000213952,-0.458389,7.88988
-0.508777,0,1.08182,0.0391248,0.000191639,-0.479222,8.04865
-0.513471,0,1.08182,0.0590661,0.00020224,-0.473085,7.9981
-0.513471,0,1.09091,0.0592071,0.000201797,-0.46294,8.01993
-0.504085,0,1.08182,0.0226052,0.000171428,-0.478664,8.08515
0.504084,0,1.08182,-0.00600118,0.000560765,0.871892,-2.77442
0.518143,0,1.06364,-0.0244389,0.000575272,0.896457,-2.774
0.508771,0,1.08182,-0.0115324,0.000569004,0.896441,-2.77807
0.522828,0,1.08182,-0.0300508,0.000558199,0.890761,-2.79241
0.518143,0,1.08182,-0.0238515,0.000561924,0.895515,-2.78759
0.518143,0,1.09091,-0.0235543,0.000555507,0.894936,-2.79423
0.5,0,1.1,-1.77E-07,1.66E-08,2.63E-05,-2.78661
0.5,0,1.1,0,0,0,-2.78661
0.5,0,1.12727,0,0,0,-2.8062
0.5,0,1.11818,0,0,0,-2.79978
0.5,0,1.11818,-2.26E-07,2.12E-08,3.45E-05,-2.79978
0.5,0,1.12727,-2.02E-07,1.89E-08,3.11E-05,-2.8062
-0.513471,0,1.1,0.0593465,0.000201424,-0.452676,8.04168
-0.52756,0,1.11818,0.124082,0.000215227,-0.409259,7.91892
-0.522862,0,1.11818,0.102413,0.000213256,-0.417015,7.97424
-0.508777,0,1.11818,0.039517,0.000190161,-0.438241,8.13648
-0.513471,0,1.11818,0.0596109,0.000201195,-0.431822,8.08482
-0.513471,0,1.12727,0.0597605,0.000200684,-0.42123,8.10621
-0.504085,0,1.11818,0.0229389,0.000169164,-0.438803,8.17371
0.504084,0,1.11818,-0.00570336,0.000534696,0.868378,-2.80112
0.518143,0,1.1,-0.0232519,0.000549165,0.894275,-2.80075
0.508771,0,1.11818,-0.01096,0.000542994,0.893267,-2.80455
0.522828,0,1.11818,-0.0285648,0.000533408,0.88812,-2.81801
0.518143,0,1.11818,-0.0226746,0.000536754,0.892729,-2.81348
0.518143,0,1.12727,-0.0223819,0.000530777,0.891851,-2.81969
0.5,0,1.13636,-1.68E-07,1.58E-08,2.62E-05,-2.81252
0.5,0,1.13636,0,0,0,-2.81252
0.5,0,1.16364,0,0,0,-2.83081
0.5,0,1.15455,0,0,0,-2.82482
0.5,0,1.15455,-2.04E-07,1.93E-08,3.26E-05,-2.82482
0.5,0,1.16364,-2.01E-07,1.90E-08,3.25E-05,-2.83081
-0.513471,0,1.13636,0.0599086,0.000200243,-0.41051,8.12751
-0.52756,0,1.15455,0.125285,0.00021435,-0.366009,8.00011
-0.522862,0,1.15455,0.103404,0.000212362,-0.373761,8.05668
-0.508777,0,1.15455,0.0399339,0.00018842,-0.395438,8.22256
-0.513471,0,1.15455,0.0601889,0.000199925,-0.388713,8.16973
-0.513471,0,1.16364,0.0603473,0.000199331,-0.377635,8.19064
-0.504085,0,1.15455,0.0232967,0.000166568,-0.397176,8.26055
0.504084,0,1.15455,-0.0054064,0.000510417,0.863736,-2.82607
0.518143,0,1.13636,-0.0220833,0.000524861,0.890893,-2.82579
0.508771,0,1.15455,-0.010389,0.000518771,0.888918,-2.82928
0.522828,0,1.15455,-0.0270932,0.000510292,0.884301,-2.84191
0.518143,0,1.15455,-0.0215067,0.000513307,0.888761,-2.83765
0.518143,0,1.16364,-0.021218,0.000507745,0.887593,-2.84344
0.5,0,1.17273,-2.39E-07,2.26E-08,3.91E-05,-2.83668
0.5,0,1.17273,0,0,0,-2.83668
0.5,0,1.2,0,0,0,-2.85369
0.5,0,1.19091,0,0,0,-2.84813
0.5,0,1.19091,-2.61E-07,2.49E-08,4.38E-05,-2.84813
0.5,0,1.2,-2.67E-07,2.55E-08,4.52E-05,-2.85369
-0.513471,0,1.17273,0.0605043,0.000198799,-0.366417,8.21145
-0.52756,0,1.19091,0.12656,0.000213235,-0.320699,8.07916
-0.522862,0,1.19091,0.104454,0.00021122,-0.328461,8.13704
-0.508777,0,1.19091,0.0403767,0.000186279,-0.350652,8.30674
-0.513471,0,1.19091,0.0608012,0.000198341,-0.343594,8.25267
-0.513471,0,1.2,0.0609688,0.000197655,-0.331986,8.27306
-0.504085,0,1.19091,0.0236805,0.000163422,-0.353626,8.34552
0.504084,0,1.19091,-0.0051192,0.000487645,0.858002,-2.8493
0.518143,0,1.17273,-0.0209269,0.000502234,0.886347,-2.84912
0.508771,0,1.19091,-0.00983691,0.000496066,0.883429,-2.8523
0.522828,0,1.19091,-0.0256448,0.000488714,0.879329,-2.86414
0.518143,0,1.19091,-0.0203611,0.000491398,0.883638,-2.86015
0.518143,0,1.2,-0.0200723,0.000486159,0.882183,-2.86551
0.5,0,1.20909,-2.35E-07,2.26E-08,4.04E-05,-2.85915
0.5,0,1.20909,0,0,0,-2.85915
0.5,0,1.23636,0,0,0,-2.87488
0.5,0,1.22727,0,0,0,-2.86974
0.5,0,1.22727,-1.83E-07,1.77E-08,3.22E-05,-2.86974
0.5,0,1.23636,-1.80E-07,1.74E-08,3.21E-05,-2.87488
-0.513471,0,1.20909,0.0611353,0.000197039,-0.320228,8.29334
-0.52756,0,1.22727,0.127912,0.000211877,-0.273145,8.15586
-0.522862,0,1.22727,0.105568,0.000209837,-0.280935,8.21511
-0.508777,0,1.22727,0.0408467,0.000183881,-0.303708,8.38884
-0.513471,0,1.22727,0.0614496,0.000196505,-0.296287,8.33346
-0.513471,0,1.23636,0.061627,0.000195756,-0.284104,8.35328
-0.504085,0,1.22727,0.0240928,0.000160031,-0.307985,8.42844
0.504084,0,1.22727,-0.00483019,0.000466823,0.851202,-2.87084
0.518143,0,1.20909,-0.0197776,0.000481024,0.880652,-2.87077
0.508771,0,1.22727,-0.00927787,0.0004751,0.876819,-2.87364
0.522828,0,1.22727,-0.0241894,0.00046855,0.873216,-2.88467
0.518143,0,1.22727,-0.0192077,0.000470962,0.877375,-2.88095
0.518143,0,1.23636,-0.0189164,0.000466161,0.875636,-2.88589
0.5,0,1.24545,-1.68E-07,1.64E-08,3.05E-05,-2.87991
0.5,0,1.24545,0,0,0,-2.87991
0.5,0,1.27273,0,0,0,-2.89436
0.5,0,1.26364,0,0,0,-2.88965
0.5,0,1.26364,-1.63E-07,1.61E-08,3.03E-05,-2.88965
0.5,0,1.27273,-1.35E-07,1.34E-08,2.54E-05,-2.89436
-0.513471,0,1.24545,0.0618036,0.000195077,-0.271756,8.37298
-0.52756,0,1.26364,0.129346,0.000210289,-0.223146,8.22998
-0.522862,0,1.26364,0.106749,0.000208233,-0.230983,8.29068
-0.508777,0,1.26364,0.0413462,0.000181355,-0.254418,8.46865
-0.513471,0,1.26364,0.0621367,0.000194476,-0.2466,8.41189
-0.513471,0,1.27273,0.062325,0.000193646,-0.233788,8.43109
-0.504085,0,1.26364,0.0245369,0.000156713,-0.260072,8.50913
0.504084,0,1.26364,-0.00453767,0.000447409,0.843316,-2.89067
0.518143,0,1.24545,-0.0186185,0.000461456,0.873818,-2.89072
